Training Error,Learning Rate
1101.992476045368,0.00055
1101.992476045368
1097.7234886539243
1094.1756026522055
1090.9013819014745
1087.7528535047538
1084.680524653296
1081.6673805103483
1078.7071478006437
1075.797124288622
1072.9357944803996
1070.122048472843
1067.3549212317537
1064.6335045996168
1061.9569245592697
1059.3243232915831
1056.7348620900943
1054.187716646695
1051.6820810657912
1049.217161363491
1046.7921842968376
1044.4063835243446
1042.0590106092816
1039.7493327471998
1037.4766301805937
1035.240198223072
1033.0393435631552
1030.873391396028
1028.7416741674026
1026.6435417913258
1024.578356307143
1022.54548946195
1020.5443308827606
1018.5742783347372
1016.634742464708
1014.7251463943402
1012.8449263789539
1010.993526110615
1009.1704050683306
1007.3750301682092
1005.6068801889069
1003.8654473521009
1002.1502317260822
1000.4607433401872
998.7965049862164
997.1570434692104
995.5419006820875
993.9506265235319
992.3827793452491
990.8379280054619
989.3156499683563
987.8155290079897
986.3371602354426
984.8801475563014
983.4440990568967
982.0286337278393
980.633379360893
979.2579703289986
977.9020476242553
976.5652597407
975.2472643847498
973.9477234069794
972.6663077607973
971.4026946749722
970.1565674691539
968.9276163760651
967.7155380562523
966.5200354170612
965.3408164468576
964.1775952134135
963.0300935234452
961.8980364773453
960.7811556688544
959.6791882987237
958.5918765398683
957.5189678815074
956.4602155950387
955.4153758996604
954.3842119123381
953.3664915350322
952.361985598783
951.3704706740576
950.391727843553
949.4255423360316
948.4717032315159
947.5300040968866
946.6002429715803
945.6822210881293
944.775744824312
943.8806226497427
942.9966679708971
942.1236966336352
941.2615299643921
940.4099927464424
939.5689099339818
938.7381132671974
937.917436373623
937.106717014822
936.3057947595458
935.514512347721
934.7327166510703
933.9602562184922
933.1969837550445
932.4427537782952
931.6974235385281
930.9608537718735
930.2329070680938
929.513449577347
928.8023482413437
928.0994739646785
927.4046998575258
926.717900805037
926.0389545880934
925.3677407416324
924.7041410761337
924.04804031801
923.3993244511099
922.7578819467436
922.1236035354699
921.4963812368871
920.8761096478177
920.2626849191321
919.6560052863817
919.0559707758907
918.4624829050105
917.875445436118
917.2947638315945
916.7203450174615
916.1520969272236
915.5899303589987
915.0337574133233
914.4834907351005
913.9390456061237
913.4003383431809
912.8672869981906
912.3398104217774
911.8178296135369
911.3012666837441
910.7900445818063
910.2840884841623
909.7833239019562
909.2876785378608
908.7970811262342
908.3114607991454
907.8307487660674
907.3548769424325
906.8837784310438
906.417388017235
905.9556409472797
905.4984743180232
905.0458248990938
904.5976319510596
904.1538349140329
903.7143743748314
903.2791922247728
902.8482308838455
902.4214339714792
901.9987459098049
901.5801120270343
901.1654787995172
900.7547936855907
900.348004209383
899.9450590802816
899.5459081712564
899.1505024855752
898.7587924597696
898.3707305849093
897.9862694938046
897.6053628893453
897.2279653494995
896.8540316839096
896.4835173947067
896.116379347021
895.7525741243331
895.3920599603395
895.0347952583271
894.6807389055095
894.3298507629054
893.9820910649495
893.6374210307063
893.2958017499955
892.9571958542329
892.6215659032218
892.2888751778116
891.9590876392265
891.6321676578058
891.3080800785842
890.9867907305999
890.6682652725241
890.3524705834565
890.0393732189624
889.7289406616651
889.4211411455605
889.1159431958116
888.8133156791104
888.513228039503
888.2156500163371
887.9205518905312
887.6279044281495
887.3376786642021
887.049846369165
886.764379553944
886.4812504960626
886.2004319666739
885.921897294505
885.6456200221891
885.371573967284
885.0997336457782
884.8300735282238
884.5625689033393
884.2971949968127
884.0339277463073
883.7727430634022
883.5136174329521
883.256527774827
883.0014512453619
882.7483649592805
882.497246737303
882.2480747781524
882.0008273668415
881.7554831685271
881.5120210151613
881.2704200283439
881.0306603050989
880.7927212302235
880.5565828727501
880.3222255912694
880.089630178851
879.8587772655862
879.6296481098694
879.4022243528178
879.176487302383
878.9524189518467
878.7300014760785
878.5092173140254
878.2900489975983
878.0724793968501
877.8564915499802
877.6420688826756
877.4291947430256
877.2178529921187
877.0080276713612
876.7997027290924
876.5928626967805
876.3874921544577
876.1835758158844
875.9810986867346
875.780045676596
875.5804025521805
875.3821548158119
875.1852878568458
874.9897879129046
874.7956409226144
874.6028332362339
874.4113514224963
874.2211820341321
874.0323117848737
873.8447278478382
873.658417138331
873.473366997294
873.2895648834683
873.1069984951638
872.9256555773977
872.7455239417484
872.5665918763686
872.388847330986
872.2122787984589
872.0368748772272
871.8626240480114
871.689515235052
871.5175372945187
871.3466791970792
871.1769303520136
871.0082799218552
870.8407175114163
870.6742327750911
870.5088152866626
870.3444549240367
870.1811415410754
870.0188652736854
869.8576165482973
869.6973855155787
869.5381625158097
869.3799382929525
869.2227034115258
869.0664487467928
868.9111649935234
868.7568434018516
868.6034747911488
868.4510505551186
868.2995619829276
868.149000450736
867.9993575259437
867.8506247086241
867.7027938357871
867.5558566199905
867.4098050543729
867.2646311555201
867.1203268680956
866.9768845238376
866.834296220899
866.6925543974621
866.5516516243873
866.4115802585449
866.272333059318
866.1339027169209
865.9962820295193
865.8594637014426
865.7234408446247
865.5882064114094
865.4537534684174
865.320075217821
865.1871650509494
865.0550162592577
864.9236221901909
864.792976324161
864.6630723268174
864.533903749746
864.4054643446373
864.2777477788474
864.1507480126066
864.0244588867548
863.8988743427776
863.77398851192
863.6497953461317
863.5262892386029
863.4034641894027
863.2813146697225
863.1598349150178
863.0390194045597
862.9188627271762
862.7993592805016
862.6805037554786
862.5622907253404
862.4447149741859
862.3277711712035
862.2114541859452
862.0957590111936
861.980680387024
861.866213526441
861.752353292888
861.6390949145516
861.526433418033
861.4143640815175
861.3028821206071
861.1919828209866
861.0816615901364
860.9719137053294
860.8627347257253
860.7541201458613
860.64606549904
860.5385663519315
860.4316182540207
860.325217045186
860.2193583973212
860.1140380273926
860.0092516741985
859.9049953144652
859.8012648524631
859.698056175651
859.5953652181981
859.4931880881868
859.3915206817967
859.2903593302528
859.1896999892135
859.0895389249987
858.9898723197209
858.8906964692454
858.7920077295354
858.6938022001392
858.5960764170487
858.4988268061248
858.4020497052709
858.3057416027182
858.2098990095308
858.1145184837814
858.0195966849383
857.9251301050496
857.8311154442049
857.7375493471054
857.6444286081144
857.5517498736955
857.45950994117
857.3677056813175
857.2763338044357
857.1853912900538
857.0948749226044
857.0047817744121
856.915108697858
856.825852688708
856.7370107887753
856.6485800837032
856.560557558671
856.4729402750652
856.3857254611409
856.2989102531667
856.2124918030005
856.1264673758907
856.0408341715398
855.9555894499644
855.8707304184373
855.7862545320854
855.7021590616259
