Training Error,Learning Rate
192.30290949595232,0.0008500000000000001
192.30290949595232
143.93763671915036
120.66595996395434
106.76956995023218
97.49631626909293
90.8616898956391
85.88001989595523
82.00369881063153
78.90332799262163
76.36859126703675
74.25879692928586
72.47622970355307
70.95089618466172
69.6313438267973
68.47890851988149
67.46397828231814
66.56349483462084
65.75924141430525
65.03663917580815
64.38388508545813
63.79132459709435
63.25098674284617
62.756233855287476
62.30149631461913
61.882066717737594
61.493941430392134
61.13369344173487
60.798374586339015
60.4854341672462
60.1926552337997
59.918102347653544
59.66007845830894
59.41708978925218
59.18781627609304
58.97108800748474
58.76586384926598
58.5712148346884
58.38630964267657
58.21040198590285
58.04282047022169
57.88295902464072
57.730269701895395
57.58425561717807
57.44446541604859
57.31048811435801
57.18194868366989
57.05850426334828
56.939840883031174
56.82567047483909
56.715728065017515
56.60976990183531
56.50757095237254
56.40892357296198
56.31363547234652
56.22152872034413
56.13243796617794
56.0462096648984
55.96270115722221
55.881779178346946
55.803319709017856
55.72720675565694
55.65333204867282
55.58159404118018
55.511897602082506
55.44415351242608
55.37827802329236
55.31419226669671
55.25182205714082
55.191097503064
55.13195268437462
55.074325342675785
55.01815670661776
54.96339113818229
54.90997602442554
54.85786146153629
54.807000155327145
54.75734724744035
54.70886007300443
54.661498138257954
54.615222886661236
54.569997584977244
54.525787303153095
54.48255870115598
54.44027993836788
54.39892068805124
54.358451933757394
54.31884594195627
54.28007618932324
54.24211726154088
54.20494482934208
54.16853560689008
54.13286722308701
54.09791823598079
54.06366802455105
54.030096829199984
53.9971856263268
53.964916164614856
53.93327083129447
53.9022327205699
53.87178549055478
53.84191347261521
53.81260152973763
53.78383503956935
53.75559991446418
53.72788257599783
53.70066989959324
53.67394922338687
53.6477082594195
53.62193518124007
53.5966185543608
53.57174727338226
53.54731062510615
53.52329822065443
53.49970000404814
53.47650623812336
53.45370750142813
53.431294630632905
53.409258752373965
53.38759127596953
53.36628383973402
53.345328328946444
53.324716896318044
53.30444189868278
53.28449591846044
53.26487174833908
53.24556237565921
53.2265609882037
53.207860984111036
53.1894559021482
53.17133949248206
53.15350566749113
53.13594850563893
53.118662225462565
53.10164120685489
53.08487997981644
53.06837320900551
53.05211571942809
53.036102460685335
